,squirrel,zebra,kangaroo,desk,bottle,turtle,bee,chair,sheep,knife,horse,monkey,donkey,elephant,bus,couch,alligator,camel,fish,hammer,scissors,guitar,shoe,cow,cat,penguin,banana,bear,brush,rhinoceros,bird,raccoon,ant,microscope,kite,rabbit,trumpet,umbrella,dog,axe,piano,frog,tiger,leopard,boat,goat,deer,lion,giraffe
168604,0.011754915,0.06359874,0.03618453,0.018654019,0.037420135,0.047200944,0.047890734,0.0077860076,0.03281125,0.025062665,0.0475778,0.06390741,0.014292655,0.03828669,0.029609943,0.006956252,0.06949148,0.07637853,0.092750676,0.038949862,0.06889584,0.030967355,0.06638909,0.036330264,0.056809735,0.058551986,0.027307687,0.04896787,0.043816384,0.017848017,0.06538648,0.024009919,0.061162252,0.017290493,0.06766228,0.042656902,0.030638298,0.034527164,0.04904531,0.037818264,0.019353084,0.10775188,-0.0041004256,0.06009738,0.0061964714,0.029218597,0.06452927,0.005731359,-0.00041205576
168605,0.0009919988,0.05283184,0.04405594,0.036731772,0.06450471,0.047677685,0.058723748,0.019208854,0.024653532,0.010475053,0.039663926,0.06596439,0.01740511,0.010424613,0.029726937,0.01225881,0.0540375,0.069522776,0.027168833,0.049068943,0.047029078,-0.006936144,0.03417769,0.048731904,0.03897975,0.05601351,0.024888972,0.0446043,0.015672652,0.009120525,0.021381706,0.01953722,0.014137492,-0.0057995524,0.03212102,0.06279365,0.014123894,0.02034822,0.01883807,0.027398944,0.010528731,0.044188574,0.039330687,0.036628056,0.02193295,0.009029574,0.034826215,0.019722586,-0.0131231295
168657,0.027620735,0.0196345,0.017209716,-0.011222106,-0.023010416,0.019840797,0.02848916,-0.009679764,-0.019707493,0.0023642394,-0.00226106,-0.011167684,-0.016397206,0.01912949,-0.012163536,0.0128429495,0.0048138825,0.015534452,-0.0073201433,0.019803414,4.303207e-05,0.017319033,-0.018262865,0.00870981,0.013401401,0.007582046,0.0043157986,-0.027835712,-0.005497036,-0.009117725,0.004402311,0.016387412,-0.020538064,-0.0031947198,-0.012472962,-0.0017360599,-0.0034426532,-0.011234045,0.026836725,-0.031023035,-0.0151534425,0.02134429,-0.01582285,-0.0041082283,-0.010844263,0.0068797455,0.028706172,-0.0067706485,-0.017565547
168658,0.0070002596,0.013017119,0.012495427,-0.029290868,-0.01969138,0.028039305,-0.035992857,-0.018225377,-0.00894976,0.038769465,0.0035674588,0.014329921,-0.01549619,0.032955755,0.021388954,0.01111085,0.024718812,0.022676582,-0.0017291215,0.028870346,0.0012557274,0.021619558,-0.00610156,0.008995102,0.01244963,0.022686623,-0.011854108,-0.03053317,0.025158746,0.0018990316,0.012130633,0.015396562,0.00046401078,-0.0028066244,0.037370224,-0.006915834,-0.0011476857,0.015055669,0.04558894,-0.00722415,-0.026307592,-0.018144159,-0.007001096,-0.0016098237,-0.010859061,0.016004926,0.037744153,0.0141505925,0.0054235975
168659,-0.025394836,0.004075165,-0.0034983421,0.019700969,0.0049560084,-0.03197435,0.0037238675,0.0031779793,-0.0026823292,0.028947854,0.02428331,0.03250073,0.0041592307,-0.0035323154,-0.007828451,0.0045073703,0.0015438969,0.021982158,0.034795064,0.00086847815,0.0021711767,-0.016678086,0.01849181,0.006192522,0.0132953385,0.00038876943,-0.013706001,0.004621297,0.03990526,0.014592928,0.004044006,-0.011965306,0.0074543636,0.011525802,0.031156505,0.020464877,0.0050818003,0.014460735,-0.002441577,0.026046203,0.007023836,-0.010659158,-0.011511712,-0.021836167,-0.0036346472,-0.007713184,0.03162101,0.007995154,-0.011808105
168660,0.0056760423,0.037678737,-0.00021574965,0.011748861,0.015958061,0.021826794,0.010086601,0.010916815,0.027984848,0.013785168,0.016624881,0.022304403,0.021303734,0.029638281,0.01141031,-0.017991705,0.04799025,0.01539149,0.038955096,0.04707132,0.011873524,0.017524196,0.027780907,0.02542104,0.016780065,0.03986559,-0.004933408,0.013910793,0.029452264,0.017175047,0.015530937,0.028018182,0.024103122,0.029317273,0.003394967,0.030352546,0.0127038425,0.019091958,0.011783902,0.024850152,0.003205862,0.032025527,0.000820936,0.023134286,0.013077818,0.0032632372,0.020946996,0.007903911,0.017033242
168661,0.0353692,0.0062841116,0.037248548,0.019341927,0.033959094,-0.00095132244,0.042502265,0.0095070815,0.012302729,0.022462564,-0.018547783,0.020039463,0.022013396,-0.0047178664,-0.032489937,-0.02083616,0.026020566,0.007715861,0.0042943885,0.017098682,0.017287102,0.029134845,0.04536179,0.024791189,0.036967393,0.026820155,0.025569811,0.0269507,0.022367919,0.0083160205,0.034864947,0.026017733,0.0126207555,0.01908009,0.009851816,0.025908524,0.0053107124,0.03200048,0.03185354,0.01810292,0.003388363,0.04795802,0.022793287,-0.009185678,0.023255518,0.019453945,0.013036777,0.01616364,-0.0026632342
168714,-0.008308936,-0.032698687,-0.031488854,-0.018033551,-0.02431036,-0.005454382,0.011972477,-0.00691401,-0.04715989,-0.014607991,-0.0011361066,0.0057858657,-0.022472626,0.005730126,0.021487698,0.0018216508,0.0042249425,0.022869797,0.017681893,-0.022664204,0.014538199,-0.00835403,-0.0105534205,-0.010616262,0.014952774,-0.005076489,-0.023816856,-0.0051978035,0.003874981,-0.009559896,-0.01864662,-0.035041384,0.0012780569,-0.0070242775,0.013396864,-0.011847895,0.014521663,-0.005843822,0.03238784,-0.015526543,-0.011759552,0.0045628706,-0.03871808,-0.0068440237,-0.030040799,-0.02151523,-0.0036780036,-0.0026267096,-0.040010862
168715,0.0031620094,0.010344961,-0.022858148,0.017937785,-0.015655939,-0.015087724,0.049393043,-0.0046741916,0.0025661245,-0.00880513,-0.008421055,-0.008457832,0.0016761222,0.008120723,-0.001434937,0.022906877,0.0032694908,0.032133114,0.017081566,0.03606018,-0.012129459,-0.016666396,0.0141567765,-0.00064583885,0.0149369305,-0.0112619465,0.0015234273,-0.023643091,0.017168561,0.025944367,0.0060751117,-0.0037411668,0.003556101,0.013065089,0.022571288,0.014225607,0.0055564456,0.0064228885,0.01350795,0.021337492,0.019410957,-0.010780219,-0.011320934,0.013748742,-0.0015756167,0.024792021,0.02667894,-0.0056916946,0.013694566
168716,0.0033481717,-0.030042602,-0.022486983,0.010549032,-0.020404259,0.0031280685,-0.016289873,-0.02752082,0.019924289,0.018953657,-0.013149698,-0.00919037,-0.0057687014,-0.012220409,0.007757314,0.024003305,-0.009201091,0.0069508706,0.010332111,0.014586572,0.01650322,0.0054464415,-0.03572925,0.0006777114,-0.026082372,0.004787225,0.008925889,-0.01153702,-0.007935378,0.014569722,-0.0248573,0.011236228,0.020183431,-0.013283717,0.048597466,-0.0032602753,-0.0014455548,0.0017559523,-0.026406467,0.024010025,-0.014440343,-0.003902264,0.0007216288,0.021343164,-0.0002442095,0.024094583,0.04470925,0.010969906,0.009956827
168717,0.043084476,-0.034512933,-0.031040773,-0.0016480809,-0.008816018,0.002513903,-0.007488034,0.0040167714,-0.014430072,0.0035493588,0.0033938729,-0.0034761124,0.008064899,0.0050829677,-0.0027459029,-0.024029197,0.015928743,0.013670581,-0.022886416,-0.008515476,-0.038304377,0.004772095,0.011670258,0.010197337,0.011588764,-0.0028680118,0.0057354267,0.030505821,0.036603246,-0.0073667974,-0.016422095,-0.027798675,0.026160935,-0.004129774,-0.025926119,-0.035684425,-0.024704441,0.0037656492,0.014040213,0.0228208,0.002209083,4.0646642e-05,-0.00075984566,-0.011164713,-0.016688317,0.014995772,0.017910922,-0.007526085,-0.026660094
168771,0.0028947436,-0.0133274505,-0.023597576,-0.024530342,-0.041762594,0.00082358206,-0.0045922883,0.009758544,-0.009500112,-5.4784043e-05,0.015623615,-0.003707648,0.0098383315,-0.02386827,-0.013580538,0.03449184,-0.010332818,0.01909279,-0.0051209163,0.017456973,0.010030604,0.011862735,-0.02231601,0.0063882316,-0.0375489,0.014689996,-0.0033694562,-0.018352812,-0.052321926,0.046279818,-0.011209584,0.0066248733,-0.029055977,-0.011952271,-0.02270328,-0.016147295,-0.042344164,0.002495764,-0.0038428062,-0.004126637,0.0060859504,-0.033840936,-0.01729956,-0.02126235,-0.012220089,-0.010277771,0.029440477,0.025988454,0.012856565
168772,-0.031602524,-0.012153539,-0.020521047,0.014874787,0.013356137,-0.0104724495,-0.01729822,0.017690191,0.006237205,0.010363028,0.010764391,-0.010994134,0.0026318654,0.0034231748,0.008678686,0.026250536,0.019788578,0.010943532,0.009934026,-0.007707721,0.01771289,0.020358747,0.0057971887,-0.010880965,0.032600224,0.01086158,-0.0071081854,-0.0042214594,0.01617181,0.0038817106,0.012042296,-0.027706645,-0.007108848,-0.0021615447,0.006390394,-0.0034622492,0.002304338,0.004910408,-0.011805872,-0.008737039,0.020987371,-0.015276111,-0.0027654935,0.007507162,0.0113808885,0.012212136,8.742822e-05,-0.022415498,0.013860808
168827,-0.0030832936,-0.030113375,-0.0007865159,-0.0115103545,-0.028508805,-0.01326561,-0.049876586,-0.03663354,-0.054923743,0.012576788,0.013213851,0.0062802783,-0.00932029,-0.008875577,-0.015831575,0.00040633915,-0.010789805,-0.0012061676,0.0016186392,-0.011796497,0.024429383,-0.01787064,0.016265627,-0.0074091232,-0.020880872,-0.018137615,0.0015325448,0.032233063,-0.017026203,-0.024648935,0.0017338889,-0.0010101463,0.021847524,-0.029750424,-0.007882722,0.010577102,-0.014014129,-0.00749185,-0.0036744333,0.010775831,-0.015330881,0.00053390296,-0.04618013,-0.004472984,-0.0075563174,0.010336436,0.02121985,-0.006132253,-0.030516334
168882,-0.017522408,-0.01657875,0.011331707,0.02623903,-0.02926653,0.012225387,-0.0066851582,0.02571194,-0.02589061,0.013105025,0.027175775,-0.004231835,0.00044384226,-0.0020020995,-0.004453509,-0.018292755,0.042672426,0.040867034,0.042144362,0.016524704,0.026744425,0.008731442,0.024570152,-0.028109573,0.017698577,0.031986307,0.0062670745,0.0017124346,0.01076482,-0.006589661,0.013180535,0.001478552,0.010936051,0.02517196,-0.0027589004,0.0035839425,0.018562501,-0.002875177,-0.0011726483,0.0077652074,0.0059108846,0.029961243,0.0043051033,-0.007800037,0.023176642,0.03173654,0.0071421564,0.024110848,-0.0055532437
171278,-0.0062911436,0.02761069,-0.00088867027,-0.019069446,-0.0012205131,0.01850898,-0.016435938,0.0056223325,0.010601302,-0.024898553,0.0043339743,0.021051565,0.039495308,0.013731816,0.013252497,0.006687473,0.012707859,-0.0014436127,-0.012165249,-0.009868454,-0.005908624,-0.0037877318,-0.015357266,0.016267922,-0.017575862,-0.0078050154,-0.005152959,-0.012483972,-0.009098241,0.039817695,-0.0056551048,0.010489568,0.04805309,0.015772264,-0.01157621,-0.0009903772,-0.000999785,0.0013132676,-0.008731236,0.00032992582,-0.0032037583,0.013155412,-0.00039960444,0.04007029,0.0056723133,0.0009998046,-0.017600471,-0.012331128,0.0017576696
171322,0.021063337,0.05160636,0.03360637,-0.00042100748,-0.01082538,0.030166939,0.025828183,0.019476771,-0.0009908819,0.015792923,0.018458283,0.019261809,0.049307644,-0.015845427,0.0077076606,0.015592806,0.040742327,0.009322835,0.021771254,-0.010059476,0.01890038,0.034319766,0.04210512,0.037428092,0.03616318,0.03730787,0.018480634,0.046095908,0.015127891,0.036468275,0.00860241,0.0025837077,0.03655717,-0.002301649,0.03867842,0.008379715,-0.012722238,0.017698076,0.031991627,0.013407561,0.007274799,0.018175067,0.028495327,0.048973676,0.014357933,-0.016275577,0.043139696,0.016385114,0.018171055
171323,0.035274483,0.017269356,-0.0042352476,0.027959714,-0.0029942791,0.021944648,0.040530965,-0.018425731,0.026822582,0.0062329886,0.028278753,0.03612199,-0.0024789933,-0.013851306,0.04611164,-0.008019886,0.044953078,0.031978372,0.027128188,-0.022737117,0.022151673,0.0017653672,0.015586618,0.036893804,0.041520998,0.018462703,0.018642433,0.029413203,0.023822417,0.01572364,0.059253603,0.01160835,0.008727772,0.026511332,0.039412625,0.018529652,0.004234338,0.021367421,0.025106626,0.007222925,-0.005742582,0.03290536,0.05350175,0.010500503,0.017846236,0.017318314,0.02048959,0.031895828,-0.005281731
171324,0.02004102,0.0148148015,-0.000110147055,0.00036817478,0.008420921,0.026953997,-0.020845108,-0.017961971,0.019914038,0.0002931469,0.007588634,0.014002041,-0.009790676,-0.022100678,0.03576437,-0.0009787163,-0.0006233845,0.004575012,0.005356346,-0.019958027,-0.012114838,-0.022390043,0.0014172345,0.0062582362,0.023147702,0.028168855,-0.015146188,-0.03157072,0.025895454,-0.0054412484,0.0077125113,-0.03924802,-0.029376475,-0.007569197,0.008089091,0.018619983,0.01561933,0.014751677,-0.014093719,0.0077638943,-0.0060408427,0.02866307,0.015511636,-0.00018697356,-0.008589453,-0.030943947,-0.030899992,0.00868173,-0.017204115
171367,-0.010057789,0.052246705,0.030621463,0.025495728,0.0051240292,0.03868029,0.031602684,0.013748601,0.013183914,-0.032649357,0.026800698,0.046365887,-0.01650981,0.008209092,0.013742131,-0.04137497,0.030959459,0.02685737,0.027027464,0.019651448,0.00724497,0.015774304,0.04809892,0.021091014,0.047992636,0.03982735,0.013491142,0.026814064,0.008618364,0.029754424,0.035955742,0.059028227,0.031311885,0.0005302408,0.06914492,0.007736107,0.037708066,0.03686684,0.017729292,0.03248625,-0.0027987,0.059693057,0.017401211,0.054270636,0.015507273,0.027607745,0.044735033,0.03382845,-0.016877899
171368,0.017301297,0.08426464,0.08901175,0.0493699,0.0050249426,0.05964027,0.054368217,0.007908023,0.0058437516,0.03871335,0.056115583,0.077133685,0.043027267,0.022846721,0.025001168,0.010603254,0.10130695,0.056043778,0.06612521,0.0035543216,0.06544548,0.023782877,0.07512943,0.06831639,0.08230565,0.05494264,0.040006164,0.047311004,0.047218326,0.0978317,0.05368265,0.041202072,0.05190895,0.034745228,0.082361706,0.054217625,0.029965222,0.040355485,0.06533205,0.03588937,0.0055837054,0.085499234,0.053884193,0.062240288,0.048818108,0.049791474,0.09955281,0.08237407,0.0048781727
171369,0.056337893,0.07719546,0.047165453,0.03948405,0.04050801,0.03952884,0.059103083,0.019835541,0.043552294,0.04475929,0.05685081,0.06300013,0.020389933,0.0055417665,0.030112369,0.007061845,0.05619925,0.052229304,0.059917927,0.010222323,0.052684512,0.038202837,0.051635873,0.07048298,0.056082312,0.021757802,0.03343747,0.018862065,0.016259683,0.057704955,0.07076741,0.049244165,0.044944335,0.03546291,0.05146141,0.025769537,0.032258708,0.049250677,0.057841465,0.038532574,0.027928077,0.05311196,0.026461555,0.036189437,0.03136937,0.0390806,0.06907609,0.057013575,0.019492084
171370,-0.0008738159,0.05831654,0.013281186,0.00019796751,0.018765971,0.037867963,0.015717395,-0.002340676,-0.00442359,0.019214578,0.00825962,0.014039238,0.014004539,-0.005941205,0.059576888,-0.014270381,-0.008078807,-0.014749448,0.034738373,0.030659596,0.0031779103,0.010580669,0.051747214,0.010693759,0.0037350703,0.010491765,0.028291097,0.002444165,0.022439087,0.012034081,0.041880097,0.0070206574,0.015615046,0.0037048534,0.005408564,0.019979775,0.020580499,-0.013122294,0.038781222,0.02771463,0.00085814093,0.025485327,-0.0075247325,0.003298074,0.017947791,0.007994129,-0.011615052,0.011604995,0.009719822
171371,0.017613424,-0.039850835,0.008700696,-0.028729727,-0.004366632,0.010754825,-0.033397697,0.023975564,0.015439627,-0.0112445885,-0.0021302823,-0.02099426,0.015995054,-0.0002591492,-0.019068068,0.014198676,-0.012175135,-0.019946763,-0.020677628,0.0002100772,-0.00062680244,0.026156196,-0.016812772,-0.005083753,0.001747738,-0.03180572,0.021161092,0.017979681,0.001068818,-0.015125512,-0.06296941,0.004613995,0.003339058,0.00623654,0.007989545,0.009581521,-0.021263696,-0.006053297,0.0058330246,-0.0019970872,0.010793555,-0.0032657043,-0.004620926,-0.03155538,-0.0056676813,-0.023492917,0.005036173,-0.021393403,0.0070485286
171416,-0.022914499,0.007239955,0.011606693,-0.027202478,-0.043976482,0.020473251,-0.030752381,-0.0297132,-0.027329177,-0.05824067,0.040707648,0.014688883,-0.0057315193,-0.02423507,-0.012244611,-0.008281873,0.022237942,-0.00587647,-0.02615918,-0.009468761,-0.013170234,-0.026849173,-0.01196731,-0.023411445,-0.008682236,-0.010995234,-0.011635347,-1.2439676e-05,-0.010891054,-0.013025284,-0.041597147,0.00072358735,0.018394236,-0.036180057,0.03412032,0.0076698884,0.005570646,0.022808552,0.027521657,0.0058185295,-0.016130516,-0.0045726215,-0.035204228,0.029454313,0.004471608,0.010952767,-0.0069079027,0.0120175,-0.028444419
171417,0.003641135,0.049423113,0.039259773,0.03620297,0.014248704,0.04473123,0.06268805,0.029908104,0.008087029,0.018319996,0.03381699,0.06961186,0.04311216,0.03911582,-0.010792013,0.0058855214,0.078924134,0.06453355,0.08043122,-0.021195844,0.061031953,0.017857458,0.05559027,0.029110732,0.05260813,0.011065449,0.03092826,0.025161909,0.05454275,0.050665986,0.057750702,0.038022116,0.048435092,0.039646488,0.06364416,0.044845972,0.05025063,0.043096762,0.020650879,0.032941725,0.014599189,0.07534336,0.020298475,0.023253396,0.037932254,0.042353522,0.07475028,0.043960843,-0.014555962
171418,0.05370449,0.07500685,0.021142667,0.01889805,0.027159682,0.008300584,-0.01077031,0.04934445,0.037532717,0.02371809,0.028511489,0.030090125,0.02160439,-0.010655134,0.0091099655,0.0066743284,0.0268021,0.044440046,0.044334322,0.019961713,0.031934638,0.027611045,0.060510665,0.01631399,0.002560166,0.037205737,0.023314217,0.026935676,0.028133595,0.006756673,0.045942556,0.04203708,0.06411721,0.031888846,0.047785137,0.02727455,0.032565825,0.05519451,0.028537579,0.045532,0.033948485,0.031778228,0.022770664,0.033163313,0.022480061,0.017789872,0.04641913,0.014868564,0.026745811
171419,0.008304014,0.031276494,0.029548235,0.03317746,0.0037247129,0.022809511,0.04330115,0.0053359587,0.019601686,0.015797662,0.023659302,0.014679889,0.042092238,-0.035229474,-0.009077091,0.020751132,0.013484455,0.030195743,0.032538485,0.026510825,0.03003007,0.028647983,0.033384923,0.03345142,-0.0032388761,0.0007796848,0.015746547,0.02541268,0.017627874,0.0263607,0.034467746,0.004714902,0.04315153,0.030772502,0.039412674,0.009400033,-0.006804408,0.031011222,0.025650509,0.038738575,0.016000623,0.04082606,-0.0028501588,0.005506272,0.013734664,0.027777342,0.027341845,0.024052003,0.01565702
171421,-0.011909158,-0.021874027,-0.019766947,0.014597182,-0.01223246,-0.010837901,-0.017912064,-0.0048368494,0.011180886,0.014378182,-2.6676184e-05,-0.00731899,0.01351193,0.008682135,-0.0056922105,-0.019880239,0.012397061,0.009682253,-0.014510459,0.01000405,-0.027477553,-0.010081473,-0.018516814,-0.005383814,-0.012465108,0.022482067,-0.005431596,-0.004279769,0.015143268,-0.010592249,0.014990099,0.0020675883,-0.006838836,-0.01493109,-0.027522631,0.007324301,0.011335547,-0.000798708,0.00374562,-0.01007981,-0.0034752032,0.02695953,0.008098711,0.016824378,-0.0028996225,0.009879034,-0.015100461,-0.00660097,0.025482731
171466,-0.021539437,0.0038343426,0.014371015,-0.032015014,-0.048584204,-0.011220842,-0.040766247,0.018492572,-0.033646125,-0.036691763,0.028380714,0.023520486,0.005287291,-0.0343684,-0.00961537,-0.01560276,0.029642688,-0.0039138403,0.008351074,-0.038354855,-0.009899879,-0.04515307,-0.02785253,-0.015683886,0.0115884915,-0.031923797,-0.0005283778,-0.034036987,-0.021581268,0.022360569,-0.00071506825,-0.01965361,0.015026554,-0.034023352,0.013176057,0.01429259,0.01368276,0.000711351,-0.002576953,0.0056927255,-0.04287806,-0.0034686422,-0.010938252,0.06660562,-0.004610084,0.020080391,0.019555934,0.0015936466,-0.022313036
171467,0.0042901807,-0.015311841,0.0062854886,0.009173215,0.003292958,0.03211932,0.06424032,0.0040154736,-0.022436893,0.020139,0.013637341,-0.03051308,0.008744439,0.006913136,0.028734246,0.017891064,0.03952977,0.04399364,0.06517852,0.02086656,-0.0045155403,0.011699863,0.013513818,0.008271047,0.009085585,0.006200701,0.0059537734,-0.0010211974,0.014213557,0.015854297,0.017887691,0.0074904324,0.033732124,0.0056291125,0.007624365,0.02470822,0.0036547643,0.015034933,-0.022228472,0.028582133,0.013519024,0.04018374,-0.0028847347,-0.000112001784,-0.012312925,-0.019890783,0.050730348,-0.0061789597,0.017289164
