,donkey,horse,bear,sheep,rabbit,elephant,goat,frog,tiger,dog,cat,lion,turtle,monkey,raccoon,cow,giraffe,fish,alligator,zebra,deer,squirrel,kangaroo,leopard,bee,ant,camel,bird,penguin,rhinoceros
23662,-0.023825483,-0.0034956206,0.02546825,0.0054911287,0.022654563,0.01262671,0.012673255,0.011351603,0.010537229,0.0032004097,0.035402644,-0.008403597,-0.022569934,0.0071438346,0.011840626,0.014619142,-0.017892374,0.034252148,0.023630686,0.0068188123,-0.002955397,0.024771454,0.0036539466,0.027293757,0.01654849,0.014380459,0.031133661,0.0017223042,0.019930208,0.015569385
23663,0.010903549,0.03674485,0.00136892,-0.00040546214,0.034531254,0.010398799,0.021589866,0.018901948,0.0031799711,0.02324223,0.021713847,0.018147016,-0.010750485,0.027615974,-0.010427623,0.021515345,-0.04404715,0.039509576,0.037718493,0.021730542,0.0012431908,0.021202251,0.041983034,0.031463616,0.0083426265,0.026179383,0.042357143,-0.0008849632,0.03664558,0.03326906
23664,-0.017163545,0.043954145,0.018215835,0.0051634973,0.036166105,0.06935719,0.024646899,0.016540099,0.016872728,0.025486337,0.0023946862,0.046445157,0.017947022,0.048966665,0.012992804,0.009844669,-0.012863594,0.07346094,0.06174357,0.04961844,0.05147389,0.046899047,0.039942954,0.055305634,0.040221475,0.06338865,0.050783705,0.033690218,0.031911585,0.035715155
23665,-0.013527203,0.028677834,-0.008926845,-0.020218313,0.02855897,0.06960212,0.0053672083,0.05681466,0.009561145,0.019358717,0.031394493,-0.009780917,0.0013378424,0.024194375,-0.023825297,0.013612996,-0.0065623075,0.060110748,0.008049083,0.02268392,0.061131638,0.045476627,0.013957512,0.011517476,0.012600773,0.102909915,0.06031554,0.047256824,0.028919935,0.027271852
23666,-0.04501274,0.065084755,0.045929465,-0.018556453,0.02929613,0.049383342,0.018812994,0.030153096,-0.02191568,-0.0088268295,0.046962496,0.01977543,-0.014231357,0.017948676,-0.0134473555,-0.011486724,-0.011402737,0.060552906,0.025455974,0.017384304,0.086279035,0.009374508,0.0043241275,0.02240893,0.047854383,0.06095439,0.037604135,0.006680578,0.015927551,0.020053701
23667,-0.00997294,0.0033221552,0.043142974,-0.009338898,0.0042094095,-0.0046110023,6.629239e-05,0.0128913075,0.011422813,0.031077715,0.014842779,0.042839304,-0.0054343273,0.006507077,-0.018458992,-0.020807981,0.017375888,0.0009803899,-0.0017552759,0.028611049,0.007275215,0.04363105,0.017573524,-0.004067283,-0.01672878,0.020389797,-0.0015566628,-0.031667143,0.011139487,-0.015768504
23700,0.045611005,0.043621138,0.07757612,0.043622177,0.074350186,0.036447216,0.04313233,0.082900465,0.0796111,0.05414532,0.041364674,0.0644728,0.025620094,0.05497158,0.04862557,0.031368252,0.005242891,0.07459772,0.028464973,0.065901294,0.09334993,0.029830048,0.029578486,0.07162069,0.05385931,-0.01193232,0.038272623,0.06579427,0.014507416,0.03420112
23701,0.045863133,0.04105477,0.059249625,0.08238635,0.070782125,0.044566203,0.018417262,0.028031437,0.022000447,0.05345227,0.047293007,0.08153541,0.0098765185,0.062379345,0.034380626,0.048724934,0.043728918,0.047079008,0.047619667,0.053126093,0.041533962,0.05533852,0.046955287,0.04275995,0.04681443,0.048067655,0.056043815,0.075839825,0.038373005,0.083317615
23702,0.016934708,0.008622289,0.010760163,0.03187084,0.030182393,0.016492253,0.0068211122,-0.022539617,0.0035014853,0.016224485,0.021769226,0.022995465,0.016379884,0.006959805,-0.004340634,0.016530007,0.047183987,-0.007534342,-0.012140478,0.005716993,0.041902125,-0.01016042,0.028412128,-0.015142497,-0.0013711918,0.026262658,-0.0034563562,-0.0038982201,0.0039064945,0.031391732
23703,0.026124857,0.008671388,0.024345582,0.009140543,0.0017015502,-0.027806727,-7.249663e-05,-0.006818758,0.0051047355,-0.0035205123,0.04347618,0.022389164,-0.016775647,0.031102506,0.010796892,0.009909073,-0.0050396835,0.041423086,-0.008104908,0.027593061,0.058300566,-0.009362276,0.0023037412,0.023394277,0.009415025,-0.026498696,0.00868959,-0.006031142,0.01926372,0.024556547
23704,-0.009997067,0.018996438,0.024711778,-0.02720789,0.035082724,0.013221378,-0.002680229,-0.004060731,-0.0032327687,0.018646663,0.013482506,0.008413039,-0.0068973564,0.013441264,-0.022187717,0.014622527,-0.026549151,0.0379361,0.04783201,0.02211737,0.033677544,-0.026114574,0.023118904,0.019291842,0.024482599,0.04466762,0.030871293,0.01478216,0.026975386,0.012048799
23705,-0.011817914,0.03800807,0.015475881,-0.02291959,0.015926743,0.0047392086,0.014545284,0.04138726,-0.019265616,-0.018530926,0.044855576,0.016732106,0.0230752,-0.012408025,0.0020980313,-0.012928881,-0.04291226,0.059605595,0.078029364,-0.0028663992,0.005728354,-0.00923632,0.036953244,0.041056935,0.002272072,0.0756146,0.071372,0.015703682,0.027660253,0.057263102
23706,-0.03160267,0.0054120286,0.006847264,-0.008647389,0.021532914,-0.013450728,0.014512733,0.0044790874,-0.003650138,0.01326238,0.040277127,-0.0011455157,0.021274477,-0.009842623,0.013620592,-0.035436917,-0.02358677,0.020552032,0.01469481,0.00084938697,-0.017565032,0.0034067978,0.034709405,0.004127216,0.018860612,0.04947694,0.017044028,-0.011993733,0.026407951,-0.0303312
23707,-0.05255371,-0.006247273,-0.008187842,-0.030171195,0.025889771,-0.0029295075,0.026547177,0.019617917,0.010549803,0.006470923,0.0075245984,-0.00014253582,-0.016959686,-0.037501138,0.0016616391,-0.005003662,-0.03355534,0.031059405,0.034587484,-0.0012061776,-0.020726396,0.019329898,0.031678375,0.009115511,0.0120862955,0.041209955,0.017544232,0.00973833,0.022078909,0.0027260538
23708,-0.010216661,0.01661715,0.021814605,0.014369455,0.019265892,0.026361486,0.048736498,0.04980777,0.022246586,-0.012875795,-0.010829218,0.012751044,0.040888082,0.015844883,0.031123275,-0.0057840548,-0.02667891,0.072743975,0.054541204,-0.006469423,0.018869588,0.008550103,0.01963689,0.028750895,0.0037941877,-0.0029036424,0.067790575,0.039641533,0.03118255,0.041244436
23709,0.013359633,0.0017918298,-0.01372775,0.026453426,0.034398753,0.02128826,0.05851197,0.028978119,0.017063927,-0.019817365,0.00836422,-0.011753932,0.00027040578,0.0148998955,0.012180843,-0.010332782,-0.007387256,0.06957254,0.02068175,-0.03338905,0.023760935,0.0044158134,-0.025310814,0.035483617,-0.02236781,0.020618618,0.09652624,0.041975692,0.029142693,0.06291791
23710,0.006891548,0.010741148,0.038306642,0.02943153,0.00076331355,0.0018007284,0.04053312,0.025508126,0.02993282,0.027103163,0.007852988,0.03991125,0.00029541305,0.022730062,0.015814103,0.009254822,0.015962627,0.04949972,0.025144286,0.008022464,0.040977925,0.03046155,0.014155845,0.002034312,0.0062069832,0.037360366,0.059727043,0.01940081,0.022026703,0.020344274
23711,0.009178138,0.023736307,0.0315996,-0.0019869583,0.011126163,0.029052166,0.0013285916,-0.015983908,0.0056025553,-0.0075159953,0.004506098,0.009908109,-0.007870336,0.013370328,0.0074042655,-0.02051189,-0.005003968,0.02025658,0.0023619449,-0.021621227,0.018716238,-0.012162834,0.020849442,0.007799377,-0.016086495,-0.005340246,-0.0090646455,0.016034266,0.010194217,-0.016806455
23746,-0.014109306,-0.011634964,-0.0021775905,0.0102618905,-0.02874124,-0.042319685,0.01606799,-0.019934775,0.01713136,-0.0013273904,-0.041539107,-0.029457092,-0.022745721,-0.03085686,-0.013983439,0.00032982012,-0.019820208,-0.05939943,-0.044539273,-0.017164273,0.009723899,-0.03065745,0.010600408,-0.031964365,-0.07148263,-0.03984548,-0.023301648,-0.0020608602,-0.028920151,-0.027473832
23747,0.033898577,0.032472882,0.0458623,-0.003329626,0.050945144,0.06696907,0.052774515,0.018641377,0.06641162,0.084810205,0.05915677,0.036471467,0.05731838,0.039766893,0.07311439,0.06303757,-0.03489529,0.07704072,0.07043993,0.015499507,0.0850665,-0.008866276,0.02847291,0.02742366,0.05455458,0.024444493,0.048685864,0.118890114,0.060559854,0.05380405
23748,0.04558821,0.021547483,-0.0072467686,0.010597825,0.037521865,-0.0066352524,-0.008746444,0.003990675,0.013064732,0.007185971,0.0063124276,0.006302608,-0.005516365,0.03334412,0.04032464,0.001376826,0.00940381,-0.0053134724,0.0081615895,0.035393383,0.022789354,0.012530148,-0.001331119,0.015399975,0.019409323,0.031323023,0.024776502,0.022638947,0.016940812,0.01789361
23749,-0.0071769306,0.012940121,-0.008051056,0.014437265,0.020829605,0.03813611,-0.010211165,0.0016085999,0.011279522,0.01170782,0.026235381,0.043570656,0.024598999,0.008871321,0.007949945,0.025696896,-0.005596295,0.006990956,0.021736829,0.042065848,0.0054425127,0.05040085,0.010826371,0.0423374,0.016241169,0.04813613,0.011715977,-0.015338634,-0.01873744,0.035388563
23751,-0.0047544413,0.019674262,0.024690887,0.0023932047,0.031152287,0.00311694,-0.0034309628,-0.0009324917,-0.0067831366,0.011285633,0.017867085,0.002769864,-0.010426606,0.027086517,-0.015910754,0.006102767,-0.0018456373,0.044152256,0.028655604,0.051718295,0.027459057,-0.018056639,0.031733554,-0.0029385283,0.011884575,0.02194102,0.0012437018,0.013900909,0.0011343962,-0.01441782
23752,-0.0041857897,0.02689339,0.043406207,0.007134834,0.02592363,0.010623747,0.0060830875,0.027632652,0.0051280805,-0.00959154,0.013690833,0.009545807,0.025506208,0.01812961,-0.008646193,-0.007875026,-0.024965748,0.047461685,0.047948748,-0.019639317,-0.005158277,0.017316362,0.032086443,-0.009520897,-0.02288082,0.022682711,0.07944373,0.0014407275,0.008246685,0.053614605
23753,-0.019889498,0.017645411,0.028712342,-0.0078736795,0.017184524,0.0068170144,0.039525345,0.0035927997,0.0012345792,0.005464954,0.015107495,-0.025032394,0.005904366,-0.0050085443,-0.012411113,-0.019744748,-0.03486253,0.035258863,0.04438186,-0.011928632,-0.0051620943,-0.003933485,0.0038742907,-0.004427657,-0.027832879,0.037997928,0.0469294,0.0049933963,0.012496847,-0.0017705373
23754,-0.019740129,0.0016221585,-0.006917294,-0.034875587,0.0015498307,0.0029171817,0.009185431,0.009110239,-0.0053048,-0.017362671,0.021637633,-0.017892888,0.0033288605,-0.014866918,0.0049469625,-0.020992057,-0.03097635,0.019687584,0.048850913,0.008109705,-0.0086251795,0.0027612846,-0.021653118,0.007874479,-0.022157848,0.034090646,0.032065716,-0.01229467,0.031151926,0.0012711448
23755,-0.016767014,0.013965855,-0.024599185,0.012807299,-0.0013469459,-0.029222988,0.042625517,0.011503273,0.0024903587,-0.06840482,0.0019195247,0.00903656,0.016017422,0.02153442,-0.0027513728,-0.004653087,-0.028514422,-0.004380481,-0.0017145366,-0.024589859,0.022109421,-0.0358083,-0.019848472,0.0025986463,0.0016598928,-0.012994501,-0.05455002,-0.0009212625,0.004858442,-0.009605256
23756,0.010883863,0.004936174,0.000523624,-0.047563966,-0.008625261,0.015652051,0.032480974,0.0069259177,0.020612715,-0.032095633,-0.021275327,-0.012138157,0.02984341,0.012636458,-0.004343923,-0.01184335,-0.061156828,-0.00087287213,0.004419448,-0.021698065,0.0019269256,-0.02501963,0.0022065502,0.010212547,0.012628523,-0.026554985,-0.0323449,-0.014946729,0.030662797,-0.02347984
23757,0.028562589,-0.0033024151,-0.007986129,0.007287901,0.0065636523,-0.03686704,0.0038289858,-0.021079784,0.0098105585,0.008748979,-0.011654444,0.018800015,0.009322521,0.004307329,-0.004951498,0.004458781,-0.015028752,0.0453904,0.0073536956,-0.005023777,-0.01250158,0.0074284417,0.0093242265,-0.003982973,-0.021254601,0.018026145,-0.009831167,0.011315946,0.010926853,0.014997366
23758,-0.0018296012,-0.0014055637,-0.010207853,0.016529629,-0.011159164,0.009933978,-0.00027296445,0.0016946075,-0.005437304,-0.029437082,0.008509733,0.007080566,-0.0055283443,-0.01889636,-0.014863248,0.018605374,0.0008912869,-0.0013814251,0.006354856,0.018720808,0.016356101,0.018453075,0.016911384,0.018072207,0.010669622,0.02179239,-0.023617284,-0.004060275,0.0031473606,-0.00661657
23795,0.045876067,0.036624435,0.0498648,0.036464628,0.088023655,0.06001438,0.094038226,0.04019731,0.07844516,0.041576933,0.045578595,0.05721945,0.09392584,0.06384759,0.031700544,0.06046841,-0.009076947,0.05588315,0.08346316,0.08321963,0.085853495,0.037682284,0.07897157,0.09249405,0.06328001,0.056294605,0.068578444,0.02890872,0.049400892,0.047958612
23796,0.059063915,0.047813896,0.099380545,0.025691181,0.06875952,0.061146665,0.11061105,0.03916609,0.08407575,0.052736107,0.06597764,0.0799467,0.05483784,0.051037963,0.09670797,0.066204555,-0.021205613,0.11830642,0.08033005,0.050157156,0.097914405,0.018278716,0.03190883,0.08552449,0.06560883,0.06467579,0.051684875,0.13340196,0.05310154,0.08833372
23797,0.03675746,0.021932473,0.06536345,0.04578947,0.05203839,0.05296703,0.051313717,0.042696077,0.019988453,0.020272398,0.057416823,0.03172639,0.02485055,0.06919038,0.046000596,0.037932094,0.0055460334,0.040966183,0.0030762858,0.057956297,0.056188166,0.030581182,0.012406697,0.026604505,0.07639575,0.06106199,0.036136862,0.035681244,0.023105973,0.03538159
23798,0.019418683,0.058165867,0.027438374,0.03889789,0.033347476,0.029105471,0.05850188,0.0613974,0.04441309,0.06297944,0.03024529,0.057496786,0.050484672,0.042273257,0.01375071,0.047001768,-0.008919525,0.050553296,0.07169397,0.024345392,0.048556436,0.022295564,0.05034754,0.049107816,0.09019246,0.071213014,0.051828697,0.036756802,0.019809177,0.042959005
23801,0.01128006,0.034216784,0.026386663,0.019313527,0.0177953,0.01739024,0.017483285,0.031594303,0.030618588,0.020162491,0.03489535,0.019184167,0.05382028,0.024046049,0.0048996448,0.0046436074,-0.008712347,-0.0025223156,0.021032846,-0.0056000478,-0.006179894,0.04218396,0.025715888,0.011828071,0.018153055,0.015186087,0.047838673,0.028166175,0.03100145,0.047175337
23802,-0.0025491419,-0.013876335,-0.016226921,-0.01796459,-0.0032885587,-0.02365656,0.037847415,-0.016671501,0.004112477,0.013608724,0.016975038,-0.014073337,-0.004110333,-0.012607553,0.0069584497,0.0023166526,0.019539533,-0.014142309,0.014712677,0.0063020815,-0.039581638,0.0011273517,0.0194749,-0.0046622423,-0.008159419,-0.026285196,-0.005535651,-0.017709866,-0.011247851,0.043051887
23803,0.0039765923,-0.0027734807,-0.017303783,-0.020069467,-0.009263131,-0.0063988348,-0.015680956,-0.012728396,-0.026770242,-0.030530212,0.013994485,-0.037882876,-0.000684363,-0.0155674815,-0.016107572,-0.028357571,-0.022762911,0.020260872,0.014935688,-0.016326388,-0.021555478,-0.015939876,-0.01873987,-0.009051713,-0.014294672,0.012022368,0.023323892,-0.018884048,0.04337117,-0.006993916
23804,-0.003073019,0.02645056,0.00018646925,0.0023005577,-0.010052887,-0.0078119184,0.005695319,0.007887925,0.022539606,-0.008965276,-0.007848798,0.0035680823,0.01705264,0.012479004,-0.011603641,0.0139131835,-0.047666173,0.00616938,-0.009202667,-0.0068158754,0.017334588,-0.020828526,-0.0069868565,0.02130408,0.0042387038,0.01922462,-0.008423592,-0.0006397103,-0.01894067,-0.014200397
23805,0.0033744972,0.0077997805,-0.034722626,-0.022094881,0.0043411627,0.022617579,-0.010546808,-0.028728405,-0.00965998,-0.0070921555,0.007167987,-0.0014797474,0.003353304,0.012675597,-0.0025493803,-0.007235822,-0.031058079,0.0022269066,0.018086294,-0.051427323,0.004820064,-0.010613676,-0.020014176,-0.028680092,-0.008744653,0.029236032,-0.015642948,-0.0034059908,-0.009233539,0.020845214
23806,0.0028479071,0.011687241,-0.01767783,-0.016989456,-0.0010234857,0.022157008,0.025441343,-0.005702477,-0.008892507,-0.0059926906,0.015767898,-0.006898399,0.0016978687,-0.007886394,0.016427053,0.009097955,-0.04337053,0.032049727,0.018336857,-0.008060966,-0.0024025429,-0.020128971,-0.0055747717,-0.0047602165,-0.0013637543,0.0053085014,0.010086278,-0.021682465,0.017647017,0.018041776
23807,-0.01304355,-0.00249108,-0.041929994,-0.0006401806,0.012794592,0.018410804,0.001238464,-0.0025791228,0.0071795634,-0.03171967,-0.0035405501,-0.004763872,0.0032446173,0.014293793,-0.019723423,0.00948625,-0.013577343,0.0024260494,0.027530082,-0.0033828483,0.011800828,-0.029524662,0.008262683,-0.0074782926,0.008926014,0.013730735,-0.020698791,-0.002065206,0.039911523,0.005144439
23845,-0.012503865,0.03343321,0.03956962,0.0006144382,0.017681928,0.036489386,0.03213759,0.04444945,0.025000013,0.039305713,0.037125092,0.0451082,0.014109067,0.034255575,0.046837434,0.0331517,-0.009626996,0.05621603,0.021684622,0.03311364,0.058490004,-0.0038817173,0.044399828,0.043560203,0.026113585,0.033842076,0.013523272,0.034757834,0.027632946,0.053613666
23846,0.014758904,0.048086956,0.053788137,0.0069192634,0.06980065,0.062915884,0.07678219,0.07764798,0.038645186,0.078907706,0.07756078,0.07532395,0.045636903,0.043060523,0.05956394,0.041829705,-0.011986014,0.08534285,0.09191164,0.09017525,0.07326717,0.019682452,0.047570247,0.07861404,0.084471434,0.08399501,0.07560864,0.10682703,0.06370624,0.08126945
23847,0.021867247,0.028797777,0.054493982,0.010632225,0.041171815,0.03591088,0.07936932,0.039033473,0.032200247,0.049523916,0.06111053,0.060514092,0.027570108,0.03638278,0.03794584,0.018992282,0.013831773,0.05980287,0.059580103,0.0658535,0.071447395,0.03984095,0.031296615,0.07237062,0.09626839,0.03954667,0.05268221,0.081622265,0.03635888,0.07246807
23848,0.05424401,0.017315874,0.06494702,0.032704353,0.071190834,0.03337473,0.04848297,0.056959625,0.022171311,0.060820814,0.035111107,0.06125566,0.06363133,0.0455212,0.022585249,0.041935742,-0.010479706,0.045677606,0.05255634,0.05044226,0.03604727,0.05496816,0.04738459,0.025380908,0.036651876,0.04365042,0.047486946,0.026743898,0.025976302,0.06251069
23849,0.03136995,0.0614025,0.022989163,0.033339716,0.032365702,0.045075145,0.029283358,0.064780325,0.026474193,0.068948954,-0.0036299818,0.022565747,0.047661677,0.05310261,0.0378872,0.0059620156,-0.041741524,0.06200422,0.09171757,0.014501254,0.024730774,0.016840357,0.045350477,0.036547534,0.07114831,0.05507468,0.04382204,0.039365895,0.034463692,0.03515734
23850,0.018544108,0.031023584,0.009784276,0.031408634,0.027190143,-0.023917971,0.013022036,0.012667206,-0.0047971676,0.07740472,-0.026389351,0.0099794585,-0.011060909,0.008229533,0.035878245,-0.018828178,-0.016554562,0.03856406,0.061406862,0.002747301,-0.018046224,0.006453872,-0.0142927505,-0.0018292805,0.014992836,0.052191556,0.04148261,0.01364136,0.013316474,0.004292456
23856,0.01720344,0.010696214,-0.008877524,-0.0037984077,-0.0025724967,-0.013438408,0.005320441,0.011277061,-0.0030610135,-0.0016191745,0.021836309,0.001999372,-0.016271228,-0.0014848212,0.013181265,-0.002301272,-0.00602652,-0.010276481,-0.009200011,0.01778917,-0.021094227,-0.011790049,-0.009130516,-0.01316642,-0.0402354,0.0068941335,0.007800022,-0.039522026,0.034766655,0.012078029
23896,-0.0039028013,0.028150052,-0.0029837515,-0.022114335,0.015234511,0.034463283,0.028842663,0.052869085,0.033690516,0.03042406,0.045032676,-0.006707944,0.026983565,0.02584827,0.02111668,0.0331089,-0.025038594,0.035090934,0.012138933,0.041938454,0.04985838,-0.0031673417,0.037907917,0.040398307,0.015950555,0.03832994,0.016185964,0.02532844,0.019677565,0.05908001
23897,0.04163326,0.03724442,0.07354352,0.038572323,0.05206689,0.081059195,0.08310916,0.034514993,0.032786813,0.07599189,0.060484424,0.04433924,0.0124332765,0.022579774,0.037679274,0.009998842,0.00045005558,0.057919543,0.07290536,0.06414634,0.043054204,0.0031200182,0.032301288,0.07295545,0.071311675,0.073550336,0.05672575,0.05791526,0.060587022,0.0726139
23898,-0.00090660155,-0.008647636,0.035794545,-0.0040822863,0.050436348,0.046672966,0.044924125,0.015376053,0.0036484932,0.017329304,0.00366107,0.019227734,-0.005611088,0.015798355,0.025349623,-0.0053229295,0.024668941,0.042533953,0.050865155,0.041990668,0.025893984,0.02495428,-0.013606201,0.03419173,0.055255294,0.026663741,0.027995273,0.030910676,0.020212589,0.032550838
