,turtle,fish,bee,frog,rabbit,cow,cat,dog,raccoon,monkey,rhinoceros,giraffe,elephant,leopard,penguin,tiger,bird,sheep,lion,alligator,bear,deer,goat,horse,squirrel,camel,ant,kangaroo,donkey,zebra
158276,0.010976102,-0.012888495,0.015401033,-0.008912081,-0.003933918,0.008571493,0.02671069,0.0031356544,0.010407033,0.0014743307,-0.011684294,0.022632414,-0.012036443,-0.009982522,0.021770656,0.030308349,0.0041830163,0.0024480897,0.0015364904,-0.0018050767,-0.022913955,0.0020277447,0.019822353,0.011137194,-0.0011077276,-0.0037140017,-0.0064278827,0.009914362,0.011156949,0.014902099
158277,-0.06900328,-0.007738199,-0.0052282265,0.0030854677,-0.014352355,0.017204555,-0.0017564899,0.013979375,-0.036490727,-0.012591667,-0.012839712,0.021783499,0.00782434,-0.012784783,-0.00999803,-0.0031779353,-0.0073426827,0.024975918,-0.0108825965,-0.0046995697,-0.036618683,-0.013395618,0.027699975,-0.009109064,0.016093593,0.02375947,0.025120368,-0.009227362,-0.0049834554,0.025586555
158329,0.023963394,0.006488651,0.0072503895,0.016808353,-0.00044792783,0.0046753944,0.019076513,0.022004286,0.004256623,0.017547153,-0.040489946,0.01918748,0.022432758,0.031456623,0.00070566003,0.04512093,0.008717904,0.027229704,0.032286126,0.020726545,0.003664787,0.0066453726,-0.0035016716,-0.0010639211,0.065896995,0.02670052,0.030758368,0.0146488985,0.006072445,0.029730031
161146,0.024859766,0.014888976,0.039882604,0.0008374743,0.025761416,0.034836948,0.051035553,0.05453618,0.04678535,0.017124917,0.021722734,0.07107133,0.045500312,0.019934582,0.063938305,0.045954883,0.008075862,0.01747459,0.054797683,0.043809827,0.010678798,0.030615607,0.017537266,0.027918726,0.043428365,0.04287118,0.055685747,0.0133118555,0.018164508,0.07287589
161196,-0.001051671,0.010588369,-0.014993884,0.017096901,-0.011439978,0.0034568973,-0.010473717,0.008456334,-0.0070425454,0.019160701,-0.0075716246,-0.0011977876,-0.004219968,-0.019666241,-0.008149639,0.036144488,0.026857028,0.00035888734,0.003745349,-0.00086594716,0.010728877,0.0016249012,0.023132151,0.03140018,-0.022338437,0.013549681,0.028862083,0.05401137,-0.008970332,-0.016501354
161197,0.013370241,0.009241816,0.020314626,0.009418937,-0.009847646,0.0184365,0.021398284,-0.008196294,0.005157642,-0.0018459847,-0.012880486,0.0073729795,0.01724293,-0.011469413,-0.0004613679,-0.027723549,0.02001053,-0.008256994,0.023947513,-0.006073756,0.022264408,0.008440667,0.0042387117,0.017590372,0.0053397287,0.023444027,0.0012189342,0.0041323896,-0.008466464,-0.020798644
161248,0.011487323,-0.0008633582,0.049087774,-0.009169007,0.019388476,0.017886475,-0.012104399,0.0059787524,9.700159e-05,0.013465664,-0.00281866,0.0049221194,0.007534416,0.019897312,0.049327716,0.022141822,0.017075403,-0.018608665,0.020201016,0.029570078,0.028605439,-0.0038861427,0.0052407314,0.016467398,0.0025915967,0.015212265,0.026123464,0.022024887,0.025708972,-0.025319671
161249,-0.009636915,0.009527518,0.0039142324,-0.021413801,0.008122393,-0.0033853818,0.0034414988,0.019086707,0.020417083,0.016347094,-0.00054078735,0.002784989,-0.0014021819,0.0047834255,-0.019065237,-0.019242745,-0.018330125,0.020446004,0.005268662,0.018031545,0.015616224,-0.006140725,0.029415643,0.01990179,0.039362285,0.030971112,0.0008102078,1.844205e-05,0.046990406,0.014652963
161250,0.006584191,0.004786756,0.016016077,0.027346188,0.020383364,-0.0069872327,0.04062681,0.031964306,0.010507115,0.0038924674,0.013684924,0.0118496455,0.008292877,0.0031162053,-0.035828255,0.03229502,0.028353846,0.042878706,-0.008069193,0.00020927314,0.0070462637,0.030465825,0.016782254,-0.0034527427,0.024286062,0.006699387,0.013198699,0.029104551,0.003986603,-0.019051936
161300,0.017087245,-0.015193771,0.019849002,0.0053613833,-0.0071013556,0.025980048,0.00018430664,0.017309798,0.006077846,0.015824165,-0.02595362,-0.009074006,-0.016657686,0.01307176,0.018319437,-0.019596132,-0.017216634,-0.0019131312,0.015570876,0.023279302,0.010552834,-0.0074877073,0.022681164,0.018809436,0.008609783,0.0053637982,-0.020884551,0.029401338,0.021328228,-0.0035814373
161301,0.03023024,-0.013840617,-0.026128655,0.0054105916,-0.014727051,0.017224954,-0.0022179484,0.04191458,0.011248633,0.014214308,-0.024336522,0.010003077,0.020831184,0.0025622502,0.031814218,0.0055394173,-0.001798234,0.02867254,0.034411646,-9.179425e-06,0.03360265,0.0151161775,0.021704195,0.008982106,0.014181398,0.022250317,0.009449285,-0.0017037593,0.0328836,0.0044438373
164114,-0.01512866,-0.0058010477,0.02091598,-0.0047615278,-0.016923646,-0.0056702397,0.026011616,0.020191632,0.0027915128,0.008612484,0.02658805,0.02147643,-0.006064108,-0.007006172,-0.0033620503,0.0007214981,0.012775686,0.0061765835,0.019545594,0.0133402245,0.006329154,0.016363887,-0.027266806,0.007429814,0.026374647,0.01966979,-0.0050539193,-0.0001290689,0.0068672635,0.00084905076
164163,0.0022818905,0.0073384014,0.029894976,0.013933934,0.0013734413,0.008393947,0.03677316,0.023092763,0.014252712,0.007042659,0.033750102,0.013497464,0.04885758,0.001509372,0.035654396,0.029335758,-0.0030928657,-0.030212669,0.00051797164,0.029335177,0.029905029,0.034043457,0.018215546,0.027783858,0.022481984,0.032878745,0.02703613,0.02506247,0.012642247,0.01262362
164164,-0.02128073,-0.007066622,0.040796753,-0.0052764886,0.0044682687,-0.0007552723,0.032743856,0.045529384,0.020475846,0.023047352,0.0038951486,0.027461326,0.026576608,0.037737384,0.04755901,0.002319053,0.021952106,0.0013056495,-0.017000573,0.022884304,0.03888075,0.008123995,0.039340675,0.039134696,0.010478047,0.033085935,0.025450401,0.048981663,0.033993147,0.008045199
164165,0.0041521364,-0.013523095,-0.009897444,-0.0011033887,-0.005671157,-0.0064444426,-0.006252788,0.031168185,0.02911386,0.02426578,-0.04208286,0.026162563,0.0035259596,0.022570312,0.01479129,-0.004274356,0.0042099007,0.02146375,0.025371857,0.014406129,0.007933253,0.020333655,0.018770138,0.02729249,0.023599612,0.027144134,0.051995214,0.0058446624,0.035492036,0.015561234
164215,0.021746216,0.02379975,0.048272733,0.007354828,0.007647107,0.007278977,-0.009500846,0.019876955,0.058215667,0.01899892,0.02193129,0.02803818,0.032689683,0.012297328,0.010313103,-0.017426535,-0.015615887,0.0073747695,0.0038657926,0.03200222,0.02196302,-0.02374103,0.0026363127,0.013254461,0.023187356,0.013765114,0.0066678026,0.0052739363,0.03050614,0.0038075307
164216,0.031317066,-0.005401252,0.035033062,0.0037024885,0.0130475005,0.019032791,0.05578129,0.07208743,0.014820735,0.019087799,-0.012704101,0.008711507,0.0066819396,0.021622727,0.021169767,-9.687804e-05,-0.005064563,-0.0031573512,0.04225741,0.033016138,0.02071423,0.021941304,0.032103363,0.02939857,0.025829082,0.023437316,0.017582437,0.031198181,-0.016991487,0.0349683
